timestamp,ip,method,url,status,response_time_ms,bytes,country
2024-01-15 11:34:22,200.1.2.3,POST,/login,404,215,14754,Algeria
2024-01-15 22:32:52,78.33.21.9,POST,/contact,200,1308,17923,Spain
2024-01-15 22:19:17,192.168.1.10,GET,/login,200,489,45982,France
2024-01-15 13:14:26,200.1.2.3,GET,/products,401,529,34836,Tunisia
2024-01-15 13:25:17,85.214.33.7,DELETE,/contact,401,1861,30032,USA
2024-01-15 17:53:44,78.33.21.9,POST,/logout,200,448,21917,France
2024-01-16 01:13:41,10.0.0.5,DELETE,/about,301,1879,3006,France
2024-01-15 22:21:02,78.33.21.9,DELETE,/about,403,1647,1363,USA
2024-01-15 16:39:22,85.214.33.7,GET,/index.html,200,1408,3257,Tunisia
2024-01-15 13:41:48,154.23.11.8,POST,/about,500,890,11701,Canada
2024-01-15 09:35:58,78.33.21.9,GET,/about,404,1439,36553,Tunisia
2024-01-15 23:15:09,41.200.12.5,DELETE,/index.html,200,60,34235,USA
2024-01-15 18:30:45,192.168.1.10,GET,/images/logo.png,500,340,21662,Canada
2024-01-16 02:24:39,41.200.12.5,POST,/api/users,500,694,11612,Germany
2024-01-15 12:41:11,78.33.21.9,DELETE,/contact,301,1006,16821,Canada
2024-01-15 17:17:52,192.168.1.10,POST,/api/orders,403,600,2289,Tunisia
2024-01-16 04:28:52,85.214.33.7,GET,/api/orders,401,335,22679,France
2024-01-16 05:28:58,85.214.33.7,DELETE,/logout,401,1612,26193,Canada
2024-01-15 17:39:58,200.1.2.3,DELETE,/products,404,790,15383,Algeria
2024-01-16 02:26:34,78.33.21.9,POST,/index.html,301,182,39102,Tunisia
2024-01-15 21:12:21,200.1.2.3,GET,/api/users,403,1876,32693,France
2024-01-16 03:00:04,192.168.1.10,GET,/images/logo.png,404,53,44792,Canada
2024-01-15 11:41:00,196.12.44.3,DELETE,/images/logo.png,404,1773,46495,USA
2024-01-15 08:37:15,10.0.0.5,POST,/api/orders,200,1739,10873,Canada
2024-01-15 20:36:44,200.1.2.3,POST,/api/users,200,433,19782,Tunisia
2024-01-15 21:24:32,196.12.44.3,POST,/dashboard,401,722,28475,Morocco
2024-01-15 11:19:48,85.214.33.7,GET,/logout,403,353,25122,Morocco
2024-01-15 14:14:45,154.23.11.8,POST,/api/users,200,591,8985,Germany
2024-01-16 06:31:00,85.214.33.7,GET,/logout,301,1128,532,Tunisia
2024-01-15 17:26:19,78.33.21.9,DELETE,/products,404,897,21783,Morocco
2024-01-15 16:14:37,10.0.0.5,GET,/index.html,404,719,20522,Algeria
2024-01-16 04:01:05,200.1.2.3,DELETE,/api/users,500,1921,18361,Tunisia
2024-01-16 04:48:45,192.168.1.10,GET,/api/orders,200,1726,9045,Morocco
2024-01-16 07:16:55,78.33.21.9,POST,/login,200,1480,22306,USA
2024-01-15 23:16:48,196.12.44.3,GET,/dashboard,500,226,21399,Tunisia
2024-01-15 10:41:01,196.12.44.3,GET,/contact,200,1093,432,Canada
2024-01-15 23:08:15,85.214.33.7,POST,/api/orders,403,903,33373,Algeria
2024-01-15 10:10:16,192.168.1.10,GET,/contact,200,1643,8406,USA
2024-01-15 23:45:37,154.23.11.8,GET,/dashboard,500,1329,33583,Spain
2024-01-15 19:12:34,41.200.12.5,GET,/api/users,404,1962,41132,Spain
2024-01-15 18:25:02,78.33.21.9,POST,/index.html,200,192,21153,Tunisia
2024-01-16 03:47:16,85.214.33.7,GET,/contact,404,1696,1904,Algeria
2024-01-16 01:22:02,192.168.1.10,POST,/api/users,403,1213,46588,Spain
2024-01-16 05:46:41,78.33.21.9,POST,/images/logo.png,200,1746,38076,Tunisia
2024-01-15 11:58:07,196.12.44.3,GET,/about,403,1928,5771,Spain
2024-01-16 03:34:19,78.33.21.9,GET,/images/logo.png,401,348,33034,Algeria
2024-01-16 02:44:11,41.200.12.5,GET,/about,200,1890,28638,Tunisia
2024-01-16 03:35:07,196.12.44.3,POST,/api/users,200,1587,26906,Canada
2024-01-15 13:56:51,196.12.44.3,GET,/logout,200,1044,10434,France
2024-01-16 07:02:32,196.12.44.3,GET,/products,200,970,29425,Algeria
2024-01-15 10:55:08,196.12.44.3,POST,/products,200,189,16312,Morocco
2024-01-15 13:14:11,10.0.0.5,POST,/about,404,1615,4079,USA
2024-01-16 06:59:40,196.12.44.3,POST,/login,301,699,10903,USA
2024-01-15 16:17:50,154.23.11.8,POST,/api/users,403,70,43926,Algeria
2024-01-15 20:11:01,78.33.21.9,GET,/contact,200,1348,31577,Morocco
2024-01-16 02:17:26,154.23.11.8,POST,/dashboard,200,58,21139,Spain
2024-01-16 03:16:11,41.200.12.5,GET,/api/users,401,78,35257,France
2024-01-15 18:28:44,154.23.11.8,DELETE,/contact,401,195,460,France
2024-01-15 22:54:21,200.1.2.3,POST,/login,200,353,38261,Canada
2024-01-15 14:53:24,200.1.2.3,GET,/api/users,500,645,15528,Spain
2024-01-15 22:04:36,78.33.21.9,GET,/login,200,807,2752,Spain
2024-01-15 23:14:20,10.0.0.5,GET,/contact,500,559,43700,Morocco
2024-01-15 19:01:03,10.0.0.5,GET,/products,200,1518,26241,Canada
2024-01-15 12:30:45,200.1.2.3,GET,/products,401,1900,41470,Germany
2024-01-15 21:53:30,154.23.11.8,DELETE,/api/users,404,1361,2699,Spain
2024-01-16 02:16:32,196.12.44.3,DELETE,/dashboard,200,1650,6439,Morocco
2024-01-16 01:58:55,192.168.1.10,POST,/images/logo.png,401,544,39903,Algeria
2024-01-15 15:57:32,41.200.12.5,GET,/logout,500,572,44987,Germany
2024-01-15 20:16:30,196.12.44.3,POST,/about,401,332,44900,Morocco
2024-01-15 22:30:15,154.23.11.8,POST,/images/logo.png,500,1780,8702,USA
2024-01-16 05:08:09,200.1.2.3,POST,/about,200,1194,13509,Tunisia
2024-01-15 14:49:17,78.33.21.9,DELETE,/about,200,1702,39877,Tunisia
2024-01-16 02:45:00,200.1.2.3,GET,/dashboard,403,1172,6452,Algeria
2024-01-16 06:11:31,41.200.12.5,POST,/api/orders,200,308,34452,Algeria
2024-01-16 06:25:17,10.0.0.5,GET,/contact,200,1766,32939,USA
2024-01-15 16:59:56,78.33.21.9,GET,/api/orders,200,1313,16685,Morocco
2024-01-15 19:28:17,41.200.12.5,GET,/logout,200,1123,19279,Canada
2024-01-16 07:09:45,196.12.44.3,DELETE,/dashboard,401,1455,45850,Morocco
2024-01-16 02:02:56,10.0.0.5,GET,/images/logo.png,200,1611,18977,Tunisia
2024-01-15 14:12:46,78.33.21.9,GET,/api/orders,200,1699,21384,Canada
2024-01-16 06:08:29,41.200.12.5,POST,/images/logo.png,200,1525,11272,USA
2024-01-15 11:45:14,78.33.21.9,GET,/login,500,1918,15653,Spain
2024-01-15 11:49:02,85.214.33.7,POST,/contact,404,1275,5112,Tunisia
2024-01-16 04:52:42,78.33.21.9,POST,/products,401,604,43869,Algeria
2024-01-16 02:25:55,78.33.21.9,GET,/api/orders,200,642,23093,Morocco
2024-01-16 05:29:19,41.200.12.5,POST,/api/users,200,1614,25663,Algeria
2024-01-15 19:11:50,196.12.44.3,GET,/about,500,733,33834,Germany
2024-01-16 02:29:15,192.168.1.10,GET,/images/logo.png,404,916,47671,USA
2024-01-16 01:38:08,85.214.33.7,POST,/api/orders,401,859,3363,Germany
2024-01-16 03:25:41,85.214.33.7,POST,/api/users,404,1499,43703,Morocco
2024-01-15 12:42:52,196.12.44.3,DELETE,/api/orders,500,1712,29050,Germany
2024-01-16 00:18:29,154.23.11.8,GET,/about,404,1093,48470,USA
2024-01-15 15:55:39,196.12.44.3,GET,/index.html,301,322,18378,USA
2024-01-16 07:09:48,10.0.0.5,DELETE,/images/logo.png,200,1458,22995,France
2024-01-16 03:31:07,85.214.33.7,GET,/dashboard,403,688,17145,Morocco
2024-01-16 05:05:14,78.33.21.9,GET,/dashboard,200,674,39609,Canada
2024-01-15 22:54:22,78.33.21.9,POST,/contact,200,186,18287,France
2024-01-15 15:22:27,10.0.0.5,GET,/index.html,404,282,36094,USA
2024-01-15 22:59:51,154.23.11.8,GET,/api/users,401,1522,2764,Canada
2024-01-15 21:23:59,85.214.33.7,GET,/api/users,200,1108,21996,Canada
2024-01-15 18:27:55,200.1.2.3,GET,/dashboard,404,1342,3500,Morocco
2024-01-15 15:38:17,41.200.12.5,GET,/login,404,172,8554,Germany
2024-01-15 15:09:10,78.33.21.9,GET,/logout,404,399,13139,Algeria
2024-01-15 21:51:22,200.1.2.3,GET,/logout,404,1339,16920,Spain
2024-01-15 14:20:36,192.168.1.10,GET,/logout,200,1444,38925,Algeria
2024-01-15 11:28:50,154.23.11.8,POST,/api/users,403,1615,24785,Tunisia
2024-01-16 00:08:47,154.23.11.8,GET,/dashboard,500,1721,38198,France
2024-01-16 07:36:39,192.168.1.10,DELETE,/login,404,303,43639,Algeria
2024-01-15 21:29:42,154.23.11.8,GET,/login,404,1967,18926,USA
2024-01-16 05:19:18,196.12.44.3,GET,/contact,403,616,24191,Tunisia
2024-01-15 10:46:46,196.12.44.3,GET,/index.html,401,637,24386,Canada
2024-01-15 15:38:28,41.200.12.5,POST,/api/users,200,1748,21184,France
2024-01-15 09:29:21,154.23.11.8,POST,/products,200,202,8781,Algeria
2024-01-16 04:39:10,154.23.11.8,POST,/api/users,200,364,14303,Algeria
2024-01-15 17:52:15,10.0.0.5,GET,/images/logo.png,403,983,40691,Canada
2024-01-16 00:24:30,10.0.0.5,POST,/api/orders,200,1320,27357,France
2024-01-15 16:14:18,85.214.33.7,POST,/images/logo.png,200,1171,43716,Germany
2024-01-15 13:47:05,154.23.11.8,POST,/dashboard,403,773,42523,Tunisia
2024-01-15 22:04:07,10.0.0.5,POST,/dashboard,500,118,8926,Germany
2024-01-16 03:39:47,154.23.11.8,DELETE,/contact,200,999,8848,USA
2024-01-15 10:21:45,10.0.0.5,GET,/images/logo.png,404,451,37267,Morocco
2024-01-15 19:25:09,10.0.0.5,GET,/dashboard,401,1445,24814,Tunisia
2024-01-16 02:56:58,154.23.11.8,POST,/api/orders,404,1083,29429,Canada
2024-01-15 18:47:36,154.23.11.8,GET,/contact,500,1977,28653,Tunisia
2024-01-15 20:06:18,85.214.33.7,GET,/products,403,1551,28607,France
2024-01-15 15:45:01,41.200.12.5,GET,/logout,401,810,16174,Tunisia
2024-01-15 09:24:43,192.168.1.10,DELETE,/contact,301,614,39184,Spain
2024-01-16 07:07:29,196.12.44.3,GET,/products,500,626,28235,Algeria
2024-01-16 05:55:27,200.1.2.3,POST,/api/users,200,1800,3160,USA
2024-01-15 20:34:40,192.168.1.10,GET,/contact,401,855,41824,Spain
2024-01-15 12:29:34,10.0.0.5,GET,/index.html,200,663,49982,Canada
2024-01-16 04:16:09,196.12.44.3,GET,/login,401,1493,45736,France
2024-01-15 11:28:17,41.200.12.5,POST,/logout,301,456,28642,Germany
2024-01-16 06:35:54,196.12.44.3,POST,/contact,401,1255,34559,Algeria
2024-01-15 17:19:07,196.12.44.3,POST,/logout,404,955,38192,France
2024-01-16 02:50:10,85.214.33.7,GET,/index.html,200,290,48241,Tunisia
2024-01-16 07:29:22,10.0.0.5,DELETE,/images/logo.png,401,673,32173,Canada
2024-01-16 05:19:52,154.23.11.8,GET,/dashboard,404,1230,1372,Spain
2024-01-16 03:59:51,78.33.21.9,POST,/api/orders,401,1793,26229,France
2024-01-16 03:23:08,85.214.33.7,GET,/about,404,519,46444,USA
2024-01-16 05:56:29,196.12.44.3,GET,/contact,401,1717,44075,Morocco
2024-01-16 01:15:43,154.23.11.8,GET,/api/orders,403,1342,41000,Germany
2024-01-16 00:12:05,10.0.0.5,GET,/dashboard,500,1448,19643,Spain
2024-01-16 02:25:07,196.12.44.3,GET,/logout,404,1840,35462,USA
2024-01-16 02:20:06,78.33.21.9,GET,/products,200,1702,3965,Tunisia
2024-01-15 14:35:56,10.0.0.5,POST,/about,200,592,7591,France
2024-01-15 11:06:24,200.1.2.3,POST,/login,200,1188,19300,Algeria
2024-01-15 23:18:20,41.200.12.5,GET,/dashboard,200,1720,14656,Tunisia
2024-01-16 04:52:29,154.23.11.8,GET,/api/orders,200,775,12675,Spain
2024-01-15 15:30:17,10.0.0.5,POST,/login,404,339,10374,France
2024-01-15 08:18:48,10.0.0.5,DELETE,/index.html,500,1139,41535,Morocco
2024-01-15 15:24:34,41.200.12.5,GET,/api/users,500,131,45857,Algeria
2024-01-15 18:34:07,192.168.1.10,GET,/contact,200,1394,37834,Canada
2024-01-15 09:12:57,200.1.2.3,POST,/images/logo.png,404,1195,29942,Tunisia
2024-01-15 15:04:51,196.12.44.3,GET,/api/users,500,1426,32181,Algeria
2024-01-15 19:09:52,200.1.2.3,POST,/images/logo.png,200,1310,43848,Germany
2024-01-15 23:09:16,41.200.12.5,GET,/dashboard,500,557,1456,Morocco
2024-01-16 01:09:05,154.23.11.8,GET,/api/orders,301,813,35500,Algeria
2024-01-16 07:18:34,196.12.44.3,GET,/contact,404,1518,29239,Germany
2024-01-16 00:37:30,196.12.44.3,GET,/api/orders,301,1967,29835,Morocco
2024-01-15 23:51:09,85.214.33.7,GET,/index.html,200,478,10717,Algeria
2024-01-16 05:54:35,10.0.0.5,GET,/api/users,500,1137,40295,Tunisia
2024-01-15 10:03:01,192.168.1.10,GET,/images/logo.png,401,125,14241,Germany
2024-01-15 17:18:48,78.33.21.9,GET,/dashboard,200,938,19075,USA
2024-01-15 19:42:33,154.23.11.8,DELETE,/api/orders,200,935,605,France
2024-01-15 14:54:12,78.33.21.9,POST,/logout,404,1478,14252,Algeria
2024-01-15 22:54:03,192.168.1.10,GET,/products,404,160,3403,USA
2024-01-15 18:49:48,85.214.33.7,GET,/contact,200,743,26170,France
2024-01-15 10:48:43,85.214.33.7,GET,/api/users,200,1088,4679,USA
2024-01-15 21:58:04,41.200.12.5,POST,/logout,200,230,26432,Spain
2024-01-16 00:56:47,196.12.44.3,POST,/login,200,1703,24221,Germany
2024-01-15 09:05:48,78.33.21.9,GET,/contact,200,1652,36578,Morocco
2024-01-15 09:49:16,78.33.21.9,DELETE,/images/logo.png,301,157,18843,Canada
2024-01-15 14:52:20,200.1.2.3,GET,/products,500,1377,28801,Algeria
2024-01-15 16:56:43,154.23.11.8,GET,/images/logo.png,200,297,7328,Algeria
2024-01-15 16:43:41,192.168.1.10,GET,/images/logo.png,200,362,14507,USA
2024-01-15 15:36:33,78.33.21.9,DELETE,/api/users,200,447,21082,Spain
2024-01-16 02:16:43,41.200.12.5,GET,/contact,403,297,46835,Tunisia
2024-01-15 16:05:23,41.200.12.5,GET,/logout,500,1033,49578,France
2024-01-15 22:46:46,10.0.0.5,GET,/api/orders,404,203,14909,Canada
2024-01-15 12:35:23,85.214.33.7,GET,/products,200,1321,21319,Germany
2024-01-16 07:40:44,10.0.0.5,POST,/api/users,301,1475,11449,Algeria
2024-01-15 14:10:57,192.168.1.10,POST,/about,200,1294,4401,Germany
2024-01-15 17:19:41,41.200.12.5,DELETE,/contact,200,653,2279,Spain
2024-01-15 21:06:15,10.0.0.5,GET,/logout,404,96,2953,USA
2024-01-15 16:34:54,200.1.2.3,GET,/logout,200,291,1608,Algeria
2024-01-15 14:20:39,78.33.21.9,POST,/images/logo.png,200,1042,48996,Morocco
2024-01-15 13:18:31,10.0.0.5,POST,/api/users,200,411,12890,Germany
2024-01-15 22:00:42,196.12.44.3,GET,/dashboard,404,334,10818,Germany
2024-01-15 17:48:34,196.12.44.3,POST,/api/orders,200,1174,41719,Tunisia
2024-01-16 03:14:55,154.23.11.8,POST,/contact,500,1335,11050,Tunisia
2024-01-15 14:15:46,10.0.0.5,DELETE,/login,404,845,41032,USA
2024-01-15 17:50:30,85.214.33.7,POST,/login,200,213,271,Germany
2024-01-15 11:42:10,78.33.21.9,POST,/api/orders,200,1089,35356,USA
2024-01-15 09:27:30,196.12.44.3,POST,/images/logo.png,200,103,35415,France
2024-01-15 23:14:54,196.12.44.3,GET,/login,404,1235,1493,USA
2024-01-16 03:15:27,85.214.33.7,GET,/images/logo.png,404,1733,27313,Germany
2024-01-15 23:18:43,154.23.11.8,GET,/index.html,200,1474,48967,Canada
2024-01-16 03:18:28,41.200.12.5,POST,/logout,301,1303,10377,France
2024-01-15 12:16:18,85.214.33.7,GET,/index.html,200,1917,32122,France
2024-01-15 20:05:06,192.168.1.10,POST,/about,200,314,34308,France
2024-01-15 15:09:04,192.168.1.10,POST,/images/logo.png,200,1508,29754,USA
2024-01-16 00:14:44,41.200.12.5,DELETE,/about,500,457,37830,Tunisia
2024-01-15 13:50:00,196.12.44.3,GET,/api/users,500,1993,28453,France
2024-01-15 14:14:48,154.23.11.8,POST,/products,500,1396,35713,Spain
2024-01-16 07:22:47,154.23.11.8,GET,/logout,500,1935,21867,USA
2024-01-15 10:23:56,41.200.12.5,GET,/logout,200,1503,16815,France
2024-01-16 06:29:49,196.12.44.3,DELETE,/about,403,1688,32286,Morocco
2024-01-16 04:37:36,200.1.2.3,POST,/index.html,401,1337,26757,USA
2024-01-15 15:27:41,200.1.2.3,POST,/contact,200,1619,19961,Canada
2024-01-16 02:22:16,192.168.1.10,POST,/images/logo.png,200,135,37380,Spain
2024-01-15 14:22:36,154.23.11.8,GET,/dashboard,500,1152,20530,France
2024-01-15 23:42:25,154.23.11.8,GET,/dashboard,200,1928,36644,Germany
2024-01-16 06:09:06,10.0.0.5,DELETE,/products,200,1260,35022,France
2024-01-15 22:14:17,41.200.12.5,GET,/index.html,200,605,33164,Germany
2024-01-16 05:01:18,85.214.33.7,GET,/dashboard,200,669,13629,Canada
2024-01-15 08:45:31,10.0.0.5,GET,/images/logo.png,301,318,24822,Canada
2024-01-16 03:22:57,192.168.1.10,GET,/index.html,301,1383,6665,Algeria
2024-01-15 13:16:05,41.200.12.5,POST,/api/users,200,1348,40680,Germany
2024-01-16 05:03:03,200.1.2.3,GET,/products,301,1635,17493,Canada
2024-01-15 15:55:40,154.23.11.8,GET,/dashboard,404,699,12431,Canada
2024-01-16 03:33:31,41.200.12.5,POST,/images/logo.png,404,1647,6203,Algeria
2024-01-16 04:16:03,192.168.1.10,POST,/api/users,404,530,26349,Morocco
2024-01-15 17:20:11,85.214.33.7,POST,/logout,403,491,23174,Germany
2024-01-15 11:19:23,78.33.21.9,GET,/products,200,1478,5842,France
2024-01-15 18:17:02,200.1.2.3,POST,/dashboard,500,430,41254,Germany
2024-01-15 14:53:21,200.1.2.3,GET,/api/orders,404,1545,17088,USA
2024-01-15 13:47:03,85.214.33.7,GET,/login,401,1801,42785,Spain
2024-01-16 03:00:04,196.12.44.3,GET,/dashboard,401,439,16406,Germany
2024-01-15 20:06:35,41.200.12.5,POST,/dashboard,500,1304,14571,Germany
2024-01-16 01:35:48,10.0.0.5,GET,/logout,500,943,38556,Algeria
2024-01-15 16:03:45,154.23.11.8,POST,/index.html,301,1261,22286,Morocco
2024-01-15 13:29:49,154.23.11.8,GET,/index.html,301,1933,14518,France
2024-01-16 01:00:50,192.168.1.10,DELETE,/login,200,1204,15894,Morocco
2024-01-16 04:13:47,200.1.2.3,DELETE,/dashboard,301,1922,49892,Spain
2024-01-15 10:13:16,78.33.21.9,POST,/api/orders,200,964,11468,Canada
2024-01-16 06:57:09,78.33.21.9,GET,/contact,200,1445,8951,Tunisia
2024-01-15 17:55:22,196.12.44.3,GET,/images/logo.png,200,201,26340,Morocco
2024-01-15 08:09:47,10.0.0.5,GET,/images/logo.png,500,1445,44873,Morocco
2024-01-16 02:38:57,85.214.33.7,GET,/dashboard,200,1658,15968,Tunisia
2024-01-16 05:27:21,196.12.44.3,DELETE,/about,404,839,20149,France
2024-01-16 07:12:34,78.33.21.9,GET,/products,301,501,31501,Morocco
2024-01-15 20:59:00,200.1.2.3,GET,/logout,200,1839,3842,France
2024-01-15 12:25:22,196.12.44.3,GET,/logout,500,1036,22516,Canada
2024-01-15 10:28:11,154.23.11.8,GET,/api/orders,401,959,9033,Germany
2024-01-15 15:58:02,78.33.21.9,DELETE,/dashboard,401,1655,43539,Canada
2024-01-15 23:27:12,10.0.0.5,GET,/index.html,500,118,27456,France
2024-01-15 10:36:43,200.1.2.3,GET,/login,500,482,5058,Morocco
2024-01-15 22:54:08,78.33.21.9,POST,/contact,301,1835,39262,USA
2024-01-15 11:01:13,41.200.12.5,POST,/contact,404,1507,49287,Germany
2024-01-16 05:55:27,200.1.2.3,POST,/about,404,1971,6287,USA
2024-01-15 11:08:14,196.12.44.3,GET,/api/orders,404,463,41171,Algeria
2024-01-15 12:07:21,154.23.11.8,GET,/login,200,1480,24298,France
2024-01-15 08:41:45,200.1.2.3,GET,/index.html,401,849,3865,Morocco
2024-01-15 20:50:50,154.23.11.8,DELETE,/products,200,1131,49601,Germany
2024-01-16 05:16:26,85.214.33.7,POST,/contact,401,1476,49967,France
2024-01-15 12:39:00,10.0.0.5,POST,/logout,301,1101,35266,Morocco
2024-01-16 04:41:20,192.168.1.10,GET,/index.html,404,1739,45706,Algeria
2024-01-15 16:45:31,78.33.21.9,POST,/dashboard,404,1485,23482,Algeria
2024-01-16 07:25:21,78.33.21.9,GET,/contact,401,574,18690,Tunisia
2024-01-16 04:22:46,78.33.21.9,GET,/images/logo.png,403,868,34104,France
2024-01-15 10:38:10,200.1.2.3,POST,/index.html,500,596,31632,France
2024-01-15 22:41:18,10.0.0.5,DELETE,/api/users,404,900,46494,Spain
2024-01-16 06:53:17,196.12.44.3,DELETE,/index.html,200,65,25561,Germany
2024-01-16 04:20:12,41.200.12.5,GET,/login,404,1889,16754,Tunisia
2024-01-15 22:37:48,196.12.44.3,POST,/images/logo.png,404,662,21832,Canada
2024-01-15 09:56:25,85.214.33.7,GET,/login,404,1720,42253,Tunisia
2024-01-15 17:56:23,41.200.12.5,DELETE,/logout,200,226,14676,Tunisia
2024-01-15 21:27:13,78.33.21.9,GET,/dashboard,500,1370,48535,Tunisia
2024-01-16 01:50:01,154.23.11.8,POST,/about,301,981,10018,Algeria
2024-01-16 01:26:49,10.0.0.5,POST,/api/orders,200,860,25907,USA
2024-01-15 12:03:34,78.33.21.9,POST,/dashboard,200,416,7712,Tunisia
2024-01-15 18:45:25,78.33.21.9,POST,/images/logo.png,301,1109,25650,Algeria
2024-01-15 12:45:49,78.33.21.9,GET,/index.html,200,1224,45850,Algeria
2024-01-15 10:31:55,154.23.11.8,POST,/contact,200,1251,39597,France
2024-01-16 06:03:00,10.0.0.5,GET,/login,500,1902,42830,Canada
2024-01-16 07:10:44,41.200.12.5,GET,/index.html,200,1019,13666,Canada
2024-01-15 20:17:37,196.12.44.3,GET,/about,404,1475,43633,France
2024-01-16 03:16:37,85.214.33.7,GET,/api/orders,500,961,30354,Germany
2024-01-16 06:55:17,10.0.0.5,GET,/api/users,200,1654,41302,Germany
2024-01-15 22:30:50,78.33.21.9,GET,/api/users,200,1472,36766,Germany
2024-01-15 23:39:35,196.12.44.3,POST,/api/users,404,1597,31656,Germany
2024-01-15 21:21:46,154.23.11.8,GET,/dashboard,404,279,27099,Spain
2024-01-15 13:03:06,154.23.11.8,DELETE,/api/users,200,543,45357,Tunisia
2024-01-15 12:28:27,78.33.21.9,GET,/api/users,301,1807,43169,Spain
2024-01-15 08:26:04,196.12.44.3,DELETE,/logout,200,1416,36243,Canada
2024-01-15 10:40:44,78.33.21.9,GET,/contact,200,1950,44894,Spain
2024-01-15 21:14:04,192.168.1.10,POST,/api/orders,500,1106,44361,France
2024-01-15 23:15:12,41.200.12.5,GET,/logout,500,686,32513,Tunisia
2024-01-15 14:12:32,78.33.21.9,DELETE,/api/users,200,1102,24617,Spain
2024-01-15 16:25:17,10.0.0.5,GET,/images/logo.png,200,158,31670,USA
2024-01-16 00:53:42,78.33.21.9,POST,/contact,200,1334,9781,Canada
2024-01-15 13:06:06,41.200.12.5,GET,/api/users,403,1517,38358,USA
2024-01-15 14:51:23,10.0.0.5,GET,/images/logo.png,500,1044,33421,Tunisia
2024-01-16 04:49:09,192.168.1.10,GET,/products,200,729,8731,Spain
2024-01-15 10:12:03,200.1.2.3,POST,/login,404,417,325,Spain
2024-01-16 01:54:12,200.1.2.3,GET,/index.html,200,1542,3837,France
2024-01-15 11:30:03,196.12.44.3,GET,/dashboard,200,877,46380,Algeria
2024-01-16 06:54:09,154.23.11.8,DELETE,/dashboard,200,1938,38129,Tunisia
2024-01-15 10:50:44,200.1.2.3,GET,/login,404,1967,13070,Canada
2024-01-15 22:10:17,192.168.1.10,DELETE,/api/orders,200,1783,29663,Algeria
2024-01-15 23:04:04,78.33.21.9,GET,/images/logo.png,404,741,29503,Canada
2024-01-16 02:24:04,85.214.33.7,GET,/images/logo.png,404,1560,4499,USA
2024-01-16 05:57:22,85.214.33.7,DELETE,/index.html,401,1481,33585,Algeria
2024-01-15 22:35:37,154.23.11.8,GET,/index.html,200,1960,8818,Germany
2024-01-15 19:24:56,85.214.33.7,GET,/about,200,227,2400,Canada
2024-01-15 15:36:07,192.168.1.10,GET,/dashboard,403,1174,38942,Spain
2024-01-15 10:56:44,85.214.33.7,GET,/contact,404,1396,21096,Spain
2024-01-15 20:51:51,10.0.0.5,POST,/products,200,1037,14660,Tunisia
2024-01-15 14:29:23,154.23.11.8,POST,/images/logo.png,200,756,2755,Spain
2024-01-15 20:29:19,200.1.2.3,GET,/api/orders,200,347,28372,France
2024-01-15 14:02:19,41.200.12.5,POST,/products,404,1500,43859,Algeria
2024-01-15 19:30:56,78.33.21.9,POST,/api/orders,403,726,793,France
2024-01-16 00:10:16,41.200.12.5,GET,/dashboard,200,1043,223,USA
2024-01-16 00:24:44,10.0.0.5,POST,/about,301,1524,8023,France
2024-01-15 22:56:00,10.0.0.5,GET,/about,200,887,12229,France
2024-01-16 06:40:29,41.200.12.5,POST,/contact,403,1517,20879,France
2024-01-15 17:07:19,154.23.11.8,POST,/images/logo.png,200,544,2379,Germany
2024-01-15 13:21:59,85.214.33.7,GET,/logout,401,1507,15140,Algeria
2024-01-15 15:42:39,41.200.12.5,GET,/about,404,1516,32262,Canada
2024-01-16 03:18:48,85.214.33.7,GET,/products,403,1907,6248,France
2024-01-16 00:11:06,192.168.1.10,POST,/dashboard,301,719,22935,Spain
2024-01-16 02:27:42,85.214.33.7,GET,/about,401,522,45822,Morocco
2024-01-15 23:53:48,85.214.33.7,GET,/about,200,586,17040,France
2024-01-16 06:38:11,154.23.11.8,POST,/images/logo.png,200,518,8475,Spain
2024-01-16 07:31:35,85.214.33.7,POST,/api/users,403,1524,49585,Spain
2024-01-15 20:15:46,41.200.12.5,GET,/products,200,1804,17294,Algeria
2024-01-15 16:31:07,192.168.1.10,POST,/images/logo.png,200,1086,5531,USA
2024-01-15 23:26:17,41.200.12.5,POST,/dashboard,301,629,41963,France
2024-01-16 00:53:05,85.214.33.7,POST,/contact,301,863,18510,Germany
2024-01-16 05:56:18,10.0.0.5,GET,/images/logo.png,404,1494,11420,USA
2024-01-15 08:20:17,200.1.2.3,DELETE,/logout,200,214,40826,Spain
2024-01-15 19:20:27,192.168.1.10,GET,/api/users,404,1221,33230,Morocco
2024-01-15 16:28:00,200.1.2.3,POST,/index.html,404,416,9323,Germany
2024-01-15 09:19:56,196.12.44.3,GET,/logout,200,475,3382,France
2024-01-16 07:50:27,85.214.33.7,GET,/login,401,1724,37053,Canada
2024-01-15 17:00:28,10.0.0.5,DELETE,/api/orders,200,121,45435,Spain
2024-01-15 18:46:29,78.33.21.9,POST,/logout,301,1695,49344,Algeria
2024-01-15 09:53:33,192.168.1.10,POST,/logout,404,1737,3921,Spain
2024-01-15 20:17:24,196.12.44.3,POST,/logout,200,1874,19550,USA
2024-01-15 13:10:18,196.12.44.3,GET,/products,401,1351,16778,Tunisia
2024-01-15 08:55:56,200.1.2.3,POST,/images/logo.png,404,1972,4058,USA
